Track_EN,الشعبة_AR,College_University_AR,College_University_EN,MinScore_2022_out_of_410,Percentage,KeySkillsRequired
Literary Track,أدبي,آثار سوهاج,Archaeology Sohag,316.0,77.07,"Historical preservation, linguistic/historical analysis, research patience, sometimes ancient languages"
Literary Track,أدبي,إعلام جنوب الوادي,Mass Communication South Wadi,316.0,77.07,"Writing and editing, communication, broad general knowledge, filming/editing skills depending on track"
Literary Track,أدبي,آثار جنوب الوادي,Archaeology South Wadi,315.0,76.83,"Historical preservation, linguistic/historical analysis, research patience, sometimes ancient languages"
Literary Track,أدبي,فنون جميلة فنون الإسكندرية,Arts (Fine) Fine Arts (Fine) Alexandria,315.0,76.83,"Artistic/design talent, visual creativity, drawing or architectural design skills"
Literary Track,أدبي,تربية الإسكندرية,Education Alexandria,312.0,76.1,"Teaching and communication skills, patience, basic educational psychology understanding"
Literary Track,أدبي,تربية الزقازيق,Education Zagazig,312.0,76.1,"Teaching and communication skills, patience, basic educational psychology understanding"
Literary Track,أدبي,تربية بور سعيد,Education Port Said,311.0,75.85,"Teaching and communication skills, patience, basic educational psychology understanding"
Literary Track,أدبي,تربية عين شمس,Education Ain Shams,310.0,75.61,"Teaching and communication skills, patience, basic educational psychology understanding"
Literary Track,أدبي,تربية المنصورة,Education Mansoura,308.0,75.12,"Teaching and communication skills, patience, basic educational psychology understanding"
Literary Track,أدبي,تربية طنطا,Education Tanta,307.0,74.88,"Teaching and communication skills, patience, basic educational psychology understanding"
Literary Track,أدبي,آداب العريش,Arts (Humanities) Al-Arish,303.0,73.9,General analytical and communication skills (recommend checking specific department details)
Literary Track,أدبي,فنون جميلة فنون حلوان,Arts (Fine) Fine Arts (Fine) Helwan,303.0,73.9,"Artistic/design talent, visual creativity, drawing or architectural design skills"
Literary Track,أدبي,تربية بنها,Education Banha,303.0,73.9,"Teaching and communication skills, patience, basic educational psychology understanding"
Literary Track,أدبي,تربية تعليم ابتدائي الزقازيق,Education Education Primary Zagazig,302.0,73.66,"Teaching and communication skills, patience, basic educational psychology understanding"
Literary Track,أدبي,تربية طفولة مبكرة الزقازيق,Education Early Childhood Early Zagazig,301.0,73.41,"Educational patience, understanding child development, communication skills with children"
Literary Track,أدبي,آداب القاهرة,Arts (Humanities) Cairo,300.0,73.17,General analytical and communication skills (recommend checking specific department details)
Literary Track,أدبي,فنون جميلة فنون المنصورة,Arts (Fine) Fine Arts (Fine) Mansoura,299.0,72.93,"Artistic/design talent, visual creativity, drawing or architectural design skills"
Literary Track,أدبي,تربية دمنهور,Education Damanhour,298.0,72.68,"Teaching and communication skills, patience, basic educational psychology understanding"
Literary Track,أدبي,تربية المنوفية بشبين الكوم,Education Menoufia in Shebin Kom,298.0,72.68,"Teaching and communication skills, patience, basic educational psychology understanding"
Literary Track,أدبي,تربية مطروح,Education Matrouh,296.0,72.2,"Teaching and communication skills, patience, basic educational psychology understanding"
Literary Track,أدبي,حقوق دمياط,Law Damietta,296.0,72.2,"Logical and textual analysis, memorizing legal texts, argumentation and persuasion skills"
Literary Track,أدبي,تربية طفولة مبكرة بور سعيد,Education Early Childhood Early Port Said,296.0,72.2,"Educational patience, understanding child development, communication skills with children"
Literary Track,أدبي,تربية تعليم ابتدائي المنصورة,Education Education Primary Mansoura,296.0,72.2,"Teaching and communication skills, patience, basic educational psychology understanding"
Literary Track,أدبي,تربية تعليم ابتدائي بور سعيد,Education Education Primary Port Said,295.0,71.95,"Teaching and communication skills, patience, basic educational psychology understanding"
Literary Track,أدبي,تربية طفولة مبكرة المنصورة,Education Early Childhood Early Mansoura,293.0,71.46,"Educational patience, understanding child development, communication skills with children"
Literary Track,أدبي,تربية حلوان,Education Helwan,293.0,71.46,"Teaching and communication skills, patience, basic educational psychology understanding"
Literary Track,أدبي,تجارة المنصورة,Commerce Mansoura,292.0,71.22,"Basic financial math, accounting, data analysis, business communication skills"
Literary Track,أدبي,تربية المنيا,Education Minya,292.0,71.22,"Teaching and communication skills, patience, basic educational psychology understanding"
Literary Track,أدبي,تجارة دمياط,Commerce Damietta,292.0,71.22,"Basic financial math, accounting, data analysis, business communication skills"
Literary Track,أدبي,آداب عين شمس,Arts (Humanities) Ain Shams,291.0,70.98,General analytical and communication skills (recommend checking specific department details)
Literary Track,أدبي,تجارة القاهرة,Commerce Cairo,291.0,70.98,"Basic financial math, accounting, data analysis, business communication skills"
Literary Track,أدبي,آداب الإسكندرية,Arts (Humanities) Alexandria,290.0,70.73,General analytical and communication skills (recommend checking specific department details)
Literary Track,أدبي,تربية تعليم ابتدائي الإسكندرية,Education Education Primary Alexandria,290.0,70.73,"Teaching and communication skills, patience, basic educational psychology understanding"
Literary Track,أدبي,تربية مدينة السادات,Education City of Sadat,290.0,70.73,"Teaching and communication skills, patience, basic educational psychology understanding"
Literary Track,أدبي,تربية تعليم ابتدائي طنطا,Education Education Primary Tanta,290.0,70.73,"Teaching and communication skills, patience, basic educational psychology understanding"
Literary Track,أدبي,تجارة الإسكندرية,Commerce Alexandria,289.0,70.49,"Basic financial math, accounting, data analysis, business communication skills"
Literary Track,أدبي,فنون جميلة فنون المنيا,Arts (Fine) Fine Arts (Fine) Minya,288.0,70.24,"Artistic/design talent, visual creativity, drawing or architectural design skills"
Literary Track,أدبي,تجارة الزقازيق,Commerce Zagazig,288.0,70.24,"Basic financial math, accounting, data analysis, business communication skills"
Literary Track,أدبي,تربية الفيوم,Education Fayoum,287.0,70.0,"Teaching and communication skills, patience, basic educational psychology understanding"
Literary Track,أدبي,تجارة جنوب الوادي,Commerce South Wadi,287.0,70.0,"Basic financial math, accounting, data analysis, business communication skills"
Literary Track,أدبي,فنون جميلة فنون أسيوط,Arts (Fine) Fine Arts (Fine) Asyut,287.0,70.0,"Artistic/design talent, visual creativity, drawing or architectural design skills"
Literary Track,أدبي,آداب حلوان,Arts (Humanities) Helwan,286.0,69.76,General analytical and communication skills (recommend checking specific department details)
Literary Track,أدبي,تكنولوجيا وتنمية الزقازيق علوم مالية و إدارية,Technology and Development Zagazig Science Financial and Administrative,286.0,69.76,"Analytical scientific thinking, math/chemistry/physics depending on department, scientific research"
Literary Track,أدبي,تربية تعليم ابتدائي عين شمس,Education Education Primary Ain Shams,285.0,69.51,"Teaching and communication skills, patience, basic educational psychology understanding"
Literary Track,أدبي,تجارة عين شمس,Commerce Ain Shams,285.0,69.51,"Basic financial math, accounting, data analysis, business communication skills"
Literary Track,أدبي,سياحة وفنادق الإسكندرية,Tourism and Hotels Alexandria,285.0,69.51,"Foreign languages, hospitality and customer service, event management"
Literary Track,أدبي,تربية كفر الشيخ,Education Kafr Sheikh,285.0,69.51,"Teaching and communication skills, patience, basic educational psychology understanding"
Literary Track,أدبي,حقوق كفرالشيخ,Law Kafr El-Sheikh,285.0,69.51,"Logical and textual analysis, memorizing legal texts, argumentation and persuasion skills"
Literary Track,أدبي,تربية طفولة مبكرة المنوفية,Education Early Childhood Early Menoufia,284.0,69.27,"Educational patience, understanding child development, communication skills with children"
Literary Track,أدبي,آداب المنصورة,Arts (Humanities) Mansoura,284.0,69.27,General analytical and communication skills (recommend checking specific department details)
Literary Track,أدبي,تجارة و إدارة أعمال حلوان,Commerce and Management Business Helwan,284.0,69.27,"Basic financial math, accounting, data analysis, business communication skills"
Literary Track,أدبي,تجارة قناة السويس بالإسماعيلية,Commerce Canal Suez in Ismailia,283.0,69.02,"Basic financial math, accounting, data analysis, business communication skills"
Literary Track,أدبي,تربية طفولة دمياط رياض أطفال,Education Early Childhood Damietta Kindergarten Children,283.0,69.02,"Educational patience, understanding child development, communication skills with children"
Literary Track,أدبي,تربية بنات عين شمس,Education Girls Ain Shams,283.0,69.02,"Teaching and communication skills, patience, basic educational psychology understanding"
Literary Track,أدبي,تربية طفولة طنطا,Education Early Childhood Tanta,282.0,68.78,"Educational patience, understanding child development, communication skills with children"
Literary Track,أدبي,تربية جنوب الوادي,Education South Wadi,282.0,68.78,"Teaching and communication skills, patience, basic educational psychology understanding"
Literary Track,أدبي,تربية طفولة مبكرة أسيوط,Education Early Childhood Early Asyut,282.0,68.78,"Educational patience, understanding child development, communication skills with children"
Literary Track,أدبي,تربية السويس,Education Suez,282.0,68.78,"Teaching and communication skills, patience, basic educational psychology understanding"
Literary Track,أدبي,فنون جميلة فنون الأقصر,Arts (Fine) Fine Arts (Fine) Luxor,282.0,68.78,"Artistic/design talent, visual creativity, drawing or architectural design skills"
Literary Track,أدبي,آداب بور سعيد,Arts (Humanities) Port Said,282.0,68.78,General analytical and communication skills (recommend checking specific department details)
Literary Track,أدبي,آداب بنها,Arts (Humanities) Banha,281.0,68.54,General analytical and communication skills (recommend checking specific department details)
Literary Track,أدبي,تربية قناة السويس بالإسماعيلية,Education Canal Suez in Ismailia,280.0,68.29,"Teaching and communication skills, patience, basic educational psychology understanding"
Literary Track,أدبي,آداب انتساب موجه القاهرة,Arts (Humanities) Affiliated (Distance Program) Cairo,280.0,68.29,General analytical and communication skills (recommend checking specific department details)
Literary Track,أدبي,تربية سوهاج,Education Sohag,280.0,68.29,"Teaching and communication skills, patience, basic educational psychology understanding"
Literary Track,أدبي,تربية طفولة الإسكندرية,Education Early Childhood Alexandria,280.0,68.29,"Educational patience, understanding child development, communication skills with children"
Literary Track,أدبي,تجارة بور سعيد,Commerce Port Said,279.0,68.05,"Basic financial math, accounting, data analysis, business communication skills"
Literary Track,أدبي,تربية أسيوط,Education Asyut,279.0,68.05,"Teaching and communication skills, patience, basic educational psychology understanding"
Literary Track,أدبي,تجارة انتساب موجه القاهرة,Commerce Affiliated (Distance Program) Cairo,279.0,68.05,"Basic financial math, accounting, data analysis, business communication skills"
Literary Track,أدبي,تربية طفولة مبكرة الإسكندرية,Education Early Childhood Early Alexandria,278.0,67.8,"Educational patience, understanding child development, communication skills with children"
Literary Track,أدبي,تربية رياضية بنات بنها,Education Sports Girls Banha,278.0,67.8,"Physical fitness, coaching skills, understanding of movement physiology"
Literary Track,أدبي,آداب انتساب موجه الإسكندرية,Arts (Humanities) Affiliated (Distance Program) Alexandria,278.0,67.8,General analytical and communication skills (recommend checking specific department details)
Literary Track,أدبي,تربية جنوب الوادي بالغردقة,Education South Wadi in Hurghada,278.0,67.8,"Teaching and communication skills, patience, basic educational psychology understanding"
Literary Track,أدبي,تربية طفولة مبكرة القاهرة,Education Early Childhood Early Cairo,277.0,67.56,"Educational patience, understanding child development, communication skills with children"
Literary Track,أدبي,تربية تعليم ابتدائي بنها,Education Education Primary Banha,277.0,67.56,"Teaching and communication skills, patience, basic educational psychology understanding"
Literary Track,أدبي,تجارة بنها,Commerce Banha,277.0,67.56,"Basic financial math, accounting, data analysis, business communication skills"
Literary Track,أدبي,تربية تعليم ابتدائي المنوفية,Education Education Primary Menoufia,276.0,67.32,"Teaching and communication skills, patience, basic educational psychology understanding"
Literary Track,أدبي,تجارة انتساب موجه الإسكندرية,Commerce Affiliated (Distance Program) Alexandria,276.0,67.32,"Basic financial math, accounting, data analysis, business communication skills"
Literary Track,أدبي,آداب و علوم إنسانية السويس,Arts (Humanities) and Science Humanities Suez,276.0,67.32,"Analytical scientific thinking, math/chemistry/physics depending on department, scientific research"
Literary Track,أدبي,تربية تعليم ابتدائي حلوان,Education Education Primary Helwan,276.0,67.32,"Teaching and communication skills, patience, basic educational psychology understanding"
Literary Track,أدبي,دار العلوم القاهرة,Dar Al-Uloom Science Cairo,275.0,67.07,"Analytical scientific thinking, math/chemistry/physics depending on department, scientific research"
Literary Track,أدبي,تربية طفولة مبكرة دمنهور,Education Early Childhood Early Damanhour,275.0,67.07,"Educational patience, understanding child development, communication skills with children"
Literary Track,أدبي,تربية تعليم ابتدائي بنات عين شمس,Education Education Primary Girls Ain Shams,275.0,67.07,"Teaching and communication skills, patience, basic educational psychology understanding"
Literary Track,أدبي,آداب انتساب موجه عين شمس,Arts (Humanities) Affiliated (Distance Program) Ain Shams,275.0,67.07,General analytical and communication skills (recommend checking specific department details)
Literary Track,أدبي,تجارة كفر الشيخ,Commerce Kafr Sheikh,275.0,67.07,"Basic financial math, accounting, data analysis, business communication skills"
Literary Track,أدبي,تربية نوعية الزقازيق,Education Specific/Specialized Zagazig,275.0,67.07,"Artistic/musical/technical skills depending on specialization, practical education"
Literary Track,أدبي,آداب الزقازيق,Arts (Humanities) Zagazig,274.0,66.83,General analytical and communication skills (recommend checking specific department details)
Literary Track,أدبي,تربية طفولة مبكرة مدينة السادات,Education Early Childhood Early City of Sadat,274.0,66.83,"Educational patience, understanding child development, communication skills with children"
Literary Track,أدبي,تربية بني سويف,Education Beni Suef,274.0,66.83,"Teaching and communication skills, patience, basic educational psychology understanding"
Literary Track,أدبي,تجارة انتساب موجه عين شمس,Commerce Affiliated (Distance Program) Ain Shams,274.0,66.83,"Basic financial math, accounting, data analysis, business communication skills"
Literary Track,أدبي,تجارة انتساب موجه المنصورة,Commerce Affiliated (Distance Program) Mansoura,274.0,66.83,"Basic financial math, accounting, data analysis, business communication skills"
Literary Track,أدبي,آداب طنطا,Arts (Humanities) Tanta,274.0,66.83,General analytical and communication skills (recommend checking specific department details)
Literary Track,أدبي,تربية تعليم ابتدائي دمنهور,Education Education Primary Damanhour,274.0,66.83,"Teaching and communication skills, patience, basic educational psychology understanding"
Literary Track,أدبي,حقوق جنوب الوادي,Law South Wadi,273.0,66.59,"Logical and textual analysis, memorizing legal texts, argumentation and persuasion skills"
Literary Track,أدبي,تربية دمياط,Education Damietta,273.0,66.59,"Teaching and communication skills, patience, basic educational psychology understanding"
Literary Track,أدبي,تربية طفولة عين شمس,Education Early Childhood Ain Shams,273.0,66.59,"Educational patience, understanding child development, communication skills with children"
Literary Track,أدبي,تجارة و إدارة أعمال انتساب موجه حلوان,Commerce and Management Business Affiliated (Distance Program) Helwan,273.0,66.59,"Basic financial math, accounting, data analysis, business communication skills"
Literary Track,أدبي,تربية تعليم ابتدائي المنيا,Education Education Primary Minya,273.0,66.59,"Teaching and communication skills, patience, basic educational psychology understanding"
Literary Track,أدبي,تربية طفولة مبكرة الفيوم,Education Early Childhood Early Fayoum,273.0,66.59,"Educational patience, understanding child development, communication skills with children"
Literary Track,أدبي,آداب و علوم إنسانية قناة السويس بالإسماعيلية,Arts (Humanities) and Science Humanities Canal Suez in Ismailia,272.0,66.34,"Analytical scientific thinking, math/chemistry/physics depending on department, scientific research"
Literary Track,أدبي,آداب بنات عين شمس,Arts (Humanities) Girls Ain Shams,272.0,66.34,General analytical and communication skills (recommend checking specific department details)
Literary Track,أدبي,آداب انتساب موجه حلوان,Arts (Humanities) Affiliated (Distance Program) Helwan,272.0,66.34,General analytical and communication skills (recommend checking specific department details)
Literary Track,أدبي,آداب الوادي الجديد,Arts (Humanities) Wadi New,272.0,66.34,General analytical and communication skills (recommend checking specific department details)
Literary Track,أدبي,تربية نوعية القاهرة,Education Specific/Specialized Cairo,272.0,66.34,"Artistic/musical/technical skills depending on specialization, practical education"
Literary Track,أدبي,تربية طفولة مبكرة مطروح,Education Early Childhood Early Matrouh,272.0,66.34,"Educational patience, understanding child development, communication skills with children"
Literary Track,أدبي,تجارة أسوان,Commerce Aswan,271.0,66.1,"Basic financial math, accounting, data analysis, business communication skills"
Literary Track,أدبي,تجارة دمنهور,Commerce Damanhour,271.0,66.1,"Basic financial math, accounting, data analysis, business communication skills"
Literary Track,أدبي,تجارة طنطا,Commerce Tanta,271.0,66.1,"Basic financial math, accounting, data analysis, business communication skills"
Literary Track,أدبي,حقوق المنيا,Law Minya,271.0,66.1,"Logical and textual analysis, memorizing legal texts, argumentation and persuasion skills"
Literary Track,أدبي,آداب دمياط,Arts (Humanities) Damietta,271.0,66.1,General analytical and communication skills (recommend checking specific department details)
Literary Track,أدبي,تجارة انتساب موجه دمياط,Commerce Affiliated (Distance Program) Damietta,271.0,66.1,"Basic financial math, accounting, data analysis, business communication skills"
Literary Track,أدبي,تجارة انتساب موجه الزقازيق,Commerce Affiliated (Distance Program) Zagazig,271.0,66.1,"Basic financial math, accounting, data analysis, business communication skills"
Literary Track,أدبي,آداب انتساب موجه المنصورة,Arts (Humanities) Affiliated (Distance Program) Mansoura,270.0,65.85,General analytical and communication skills (recommend checking specific department details)
Literary Track,أدبي,تجارة المنوفية بشبين الكوم,Commerce Menoufia in Shebin Kom,270.0,65.85,"Basic financial math, accounting, data analysis, business communication skills"
Literary Track,أدبي,آداب المنوفية بشبين الكوم,Arts (Humanities) Menoufia in Shebin Kom,270.0,65.85,General analytical and communication skills (recommend checking specific department details)
Literary Track,أدبي,تجارة السويس,Commerce Suez,270.0,65.85,"Basic financial math, accounting, data analysis, business communication skills"
Literary Track,أدبي,تربية تعليم ابتدائي مدينة السادات,Education Education Primary City of Sadat,270.0,65.85,"Teaching and communication skills, patience, basic educational psychology understanding"
Literary Track,أدبي,تربية طفولة حلوان رياض أطفال,Education Early Childhood Helwan Kindergarten Children,270.0,65.85,"Educational patience, understanding child development, communication skills with children"
Literary Track,أدبي,تربية طفولة مبكرة بني سويف,Education Early Childhood Early Beni Suef,270.0,65.85,"Educational patience, understanding child development, communication skills with children"
Literary Track,أدبي,تربية نوعية الإسكندرية,Education Specific/Specialized Alexandria,269.0,65.61,"Artistic/musical/technical skills depending on specialization, practical education"
Literary Track,أدبي,آداب دمنهور,Arts (Humanities) Damanhour,269.0,65.61,General analytical and communication skills (recommend checking specific department details)
Literary Track,أدبي,تربية طفولة مبكرة المنيا,Education Early Childhood Early Minya,269.0,65.61,"Educational patience, understanding child development, communication skills with children"
Literary Track,أدبي,تجارة العريش,Commerce Al-Arish,269.0,65.61,"Basic financial math, accounting, data analysis, business communication skills"
Literary Track,أدبي,آداب انتساب موجه بنها,Arts (Humanities) Affiliated (Distance Program) Banha,269.0,65.61,General analytical and communication skills (recommend checking specific department details)
Literary Track,أدبي,تجارة انتساب موجه بنها,Commerce Affiliated (Distance Program) Banha,268.0,65.37,"Basic financial math, accounting, data analysis, business communication skills"
Literary Track,أدبي,تجارة بني سويف,Commerce Beni Suef,268.0,65.37,"Basic financial math, accounting, data analysis, business communication skills"
Literary Track,أدبي,آداب كفر الشيخ,Arts (Humanities) Kafr Sheikh,268.0,65.37,General analytical and communication skills (recommend checking specific department details)
Literary Track,أدبي,تربية تعليم ابتدائي كفر الشيخ,Education Education Primary Kafr Sheikh,268.0,65.37,"Teaching and communication skills, patience, basic educational psychology understanding"
Literary Track,أدبي,تربية نوعية طنطا,Education Specific/Specialized Tanta,268.0,65.37,"Artistic/musical/technical skills depending on specialization, practical education"
Literary Track,أدبي,آداب الفيوم,Arts (Humanities) Fayoum,268.0,65.37,General analytical and communication skills (recommend checking specific department details)
Literary Track,أدبي,حقوق القاهرة,Law Cairo,267.0,65.12,"Logical and textual analysis, memorizing legal texts, argumentation and persuasion skills"
Literary Track,أدبي,آداب انتساب موجه بنات عين شمس,Arts (Humanities) Affiliated (Distance Program) Girls Ain Shams,267.0,65.12,General analytical and communication skills (recommend checking specific department details)
Literary Track,أدبي,تربية طفولة كفر الشيخ,Education Early Childhood Kafr Sheikh,267.0,65.12,"Educational patience, understanding child development, communication skills with children"
Literary Track,أدبي,سياحة وفنادق المنصورة,Tourism and Hotels Mansoura,267.0,65.12,"Foreign languages, hospitality and customer service, event management"
Literary Track,أدبي,تجارة مدينة السادات,Commerce City of Sadat,266.0,64.88,"Basic financial math, accounting, data analysis, business communication skills"
Literary Track,أدبي,آداب أسوان,Arts (Humanities) Aswan,266.0,64.88,General analytical and communication skills (recommend checking specific department details)
Literary Track,أدبي,تجارة أسيوط,Commerce Asyut,266.0,64.88,"Basic financial math, accounting, data analysis, business communication skills"
Literary Track,أدبي,دار العلوم انتساب موجه القاهرة,Dar Al-Uloom Science Affiliated (Distance Program) Cairo,266.0,64.88,"Analytical scientific thinking, math/chemistry/physics depending on department, scientific research"
Literary Track,أدبي,حقوق انتساب موجه سوهاج,Law Affiliated (Distance Program) Sohag,265.0,64.63,"Logical and textual analysis, memorizing legal texts, argumentation and persuasion skills"
Literary Track,أدبي,تجارة سوهاج,Commerce Sohag,265.0,64.63,"Basic financial math, accounting, data analysis, business communication skills"
Literary Track,أدبي,حقوق عين شمس,Law Ain Shams,265.0,64.63,"Logical and textual analysis, memorizing legal texts, argumentation and persuasion skills"
Literary Track,أدبي,آداب انتساب موجه العريش,Arts (Humanities) Affiliated (Distance Program) Al-Arish,265.0,64.63,General analytical and communication skills (recommend checking specific department details)
Literary Track,أدبي,تربية نوعية المنصورة,Education Specific/Specialized Mansoura,265.0,64.63,"Artistic/musical/technical skills depending on specialization, practical education"
Literary Track,أدبي,تربية طفولة السويس,Education Early Childhood Suez,265.0,64.63,"Educational patience, understanding child development, communication skills with children"
Literary Track,أدبي,آداب انتساب موجه الزقازيق,Arts (Humanities) Affiliated (Distance Program) Zagazig,265.0,64.63,General analytical and communication skills (recommend checking specific department details)
Literary Track,أدبي,تجارة انتساب موجه قناة السويس بالإسماعيلية,Commerce Affiliated (Distance Program) Canal Suez in Ismailia,264.0,64.39,"Basic financial math, accounting, data analysis, business communication skills"
Literary Track,أدبي,تجارة انتساب موجه المنوفية بشبين الكوم,Commerce Affiliated (Distance Program) Menoufia in Shebin Kom,264.0,64.39,"Basic financial math, accounting, data analysis, business communication skills"
Literary Track,أدبي,تربية تعليم ابتدائي الفيوم,Education Education Primary Fayoum,264.0,64.39,"Teaching and communication skills, patience, basic educational psychology understanding"
Literary Track,أدبي,آداب بني سويف,Arts (Humanities) Beni Suef,263.0,64.15,General analytical and communication skills (recommend checking specific department details)
Literary Track,أدبي,تجارة انتساب موجه دمنهور,Commerce Affiliated (Distance Program) Damanhour,263.0,64.15,"Basic financial math, accounting, data analysis, business communication skills"
Literary Track,أدبي,تجارة انتساب موجه بور سعيد,Commerce Affiliated (Distance Program) Port Said,263.0,64.15,"Basic financial math, accounting, data analysis, business communication skills"
Literary Track,أدبي,آداب انتساب موجه طنطا,Arts (Humanities) Affiliated (Distance Program) Tanta,263.0,64.15,General analytical and communication skills (recommend checking specific department details)
Literary Track,أدبي,آداب انتساب موجه المنوفية بشبين الكوم,Arts (Humanities) Affiliated (Distance Program) Menoufia in Shebin Kom,263.0,64.15,General analytical and communication skills (recommend checking specific department details)
Literary Track,أدبي,تربية الوادي الجديد,Education Wadi New,263.0,64.15,"Teaching and communication skills, patience, basic educational psychology understanding"
Literary Track,أدبي,آداب انتساب موجه بور سعيد,Arts (Humanities) Affiliated (Distance Program) Port Said,263.0,64.15,General analytical and communication skills (recommend checking specific department details)
Literary Track,أدبي,تجارة انتساب موجه أسوان,Commerce Affiliated (Distance Program) Aswan,262.0,63.9,"Basic financial math, accounting, data analysis, business communication skills"
Literary Track,أدبي,تربية نوعية عين شمس,Education Specific/Specialized Ain Shams,262.0,63.9,"Artistic/musical/technical skills depending on specialization, practical education"
Literary Track,أدبي,تجارة انتساب موجه جنوب الوادي,Commerce Affiliated (Distance Program) South Wadi,262.0,63.9,"Basic financial math, accounting, data analysis, business communication skills"
Literary Track,أدبي,حقوق الإسكندرية,Law Alexandria,262.0,63.9,"Logical and textual analysis, memorizing legal texts, argumentation and persuasion skills"
Literary Track,أدبي,آداب انتساب موجه دمنهور,Arts (Humanities) Affiliated (Distance Program) Damanhour,262.0,63.9,General analytical and communication skills (recommend checking specific department details)
Literary Track,أدبي,تجارة انتساب موجه طنطا,Commerce Affiliated (Distance Program) Tanta,262.0,63.9,"Basic financial math, accounting, data analysis, business communication skills"
Literary Track,أدبي,تجارة انتساب موجه السويس,Commerce Affiliated (Distance Program) Suez,262.0,63.9,"Basic financial math, accounting, data analysis, business communication skills"
Literary Track,أدبي,آداب و علوم انسانية انتساب موجه قناة السويس بالإسماعيلية,Arts (Humanities) and Science Humanities Affiliated (Distance Program) Canal Suez in Ismailia,262.0,63.9,"Analytical scientific thinking, math/chemistry/physics depending on department, scientific research"
Literary Track,أدبي,تجارة انتساب موجه كفر الشيخ,Commerce Affiliated (Distance Program) Kafr Sheikh,262.0,63.9,"Basic financial math, accounting, data analysis, business communication skills"
Literary Track,أدبي,تربية تعليم ابتدائي قناة السويس بالإسماعيلية,Education Education Primary Canal Suez in Ismailia,262.0,63.9,"Teaching and communication skills, patience, basic educational psychology understanding"
Literary Track,أدبي,تجارة انتساب موجه العريش,Commerce Affiliated (Distance Program) Al-Arish,261.0,63.66,"Basic financial math, accounting, data analysis, business communication skills"
Literary Track,أدبي,آداب انتساب موجه كفر الشيخ,Arts (Humanities) Affiliated (Distance Program) Kafr Sheikh,261.0,63.66,General analytical and communication skills (recommend checking specific department details)
Literary Track,أدبي,تربية طفولة دمنهور,Education Early Childhood Damanhour,261.0,63.66,"Educational patience, understanding child development, communication skills with children"
Literary Track,أدبي,حقوق انتساب موجه القاهرة,Law Affiliated (Distance Program) Cairo,261.0,63.66,"Logical and textual analysis, memorizing legal texts, argumentation and persuasion skills"
Literary Track,أدبي,حقوق انتساب موجه كفر الشيخ,Law Affiliated (Distance Program) Kafr Sheikh,261.0,63.66,"Logical and textual analysis, memorizing legal texts, argumentation and persuasion skills"
Literary Track,أدبي,آداب انتساب موجه الفيوم,Arts (Humanities) Affiliated (Distance Program) Fayoum,261.0,63.66,General analytical and communication skills (recommend checking specific department details)
Literary Track,أدبي,آداب و علوم إنسانية انتساب موجه السويس,Arts (Humanities) and Science Humanities Affiliated (Distance Program) Suez,261.0,63.66,"Analytical scientific thinking, math/chemistry/physics depending on department, scientific research"
Literary Track,أدبي,تجارة انتساب موجه مدينة السادات,Commerce Affiliated (Distance Program) City of Sadat,261.0,63.66,"Basic financial math, accounting, data analysis, business communication skills"
Literary Track,أدبي,آداب انتساب موجه دمياط,Arts (Humanities) Affiliated (Distance Program) Damietta,261.0,63.66,General analytical and communication skills (recommend checking specific department details)
Literary Track,أدبي,تربية نوعية بور سعيد,Education Specific/Specialized Port Said,260.0,63.41,"Artistic/musical/technical skills depending on specialization, practical education"
Literary Track,أدبي,تربية تعليم ابتدائي أسيوط,Education Education Primary Asyut,260.0,63.41,"Teaching and communication skills, patience, basic educational psychology understanding"
Literary Track,أدبي,حقوق انتساب موجه عين شمس,Law Affiliated (Distance Program) Ain Shams,260.0,63.41,"Logical and textual analysis, memorizing legal texts, argumentation and persuasion skills"
Literary Track,أدبي,تربية تعليم ابتدائي السويس,Education Education Primary Suez,260.0,63.41,"Teaching and communication skills, patience, basic educational psychology understanding"
Literary Track,أدبي,تجارة انتساب موجه أسيوط,Commerce Affiliated (Distance Program) Asyut,260.0,63.41,"Basic financial math, accounting, data analysis, business communication skills"
Literary Track,أدبي,تجارة انتساب موجه بني سويف,Commerce Affiliated (Distance Program) Beni Suef,260.0,63.41,"Basic financial math, accounting, data analysis, business communication skills"
Literary Track,أدبي,حقوق الزقازيق,Law Zagazig,260.0,63.41,"Logical and textual analysis, memorizing legal texts, argumentation and persuasion skills"
Literary Track,أدبي,تربية طفولة قناة السويس بالإسماعيلية,Education Early Childhood Canal Suez in Ismailia,260.0,63.41,"Educational patience, understanding child development, communication skills with children"
Literary Track,أدبي,سياحة وفنادق حلوان بالمنيل,Tourism and Hotels Helwan in Al-Manial,260.0,63.41,"Foreign languages, hospitality and customer service, event management"
Literary Track,أدبي,تجارة انتساب موجه سوهاج,Commerce Affiliated (Distance Program) Sohag,259.0,63.17,"Basic financial math, accounting, data analysis, business communication skills"
Literary Track,أدبي,آداب أسيوط,Arts (Humanities) Asyut,259.0,63.17,General analytical and communication skills (recommend checking specific department details)
Literary Track,أدبي,آداب انتساب موجه أسوان,Arts (Humanities) Affiliated (Distance Program) Aswan,259.0,63.17,General analytical and communication skills (recommend checking specific department details)
Literary Track,أدبي,تربية تعليم ابتدائي دمياط,Education Education Primary Damietta,258.0,62.93,"Teaching and communication skills, patience, basic educational psychology understanding"
